Date,Hour,Total_I90,Ped_I90,Bike_I90,Total_SR520,Ped_EB_SR520,Ped_WB_SR520,Bike_EB_SR520,Bike_WB_SR520,I90 Location,SR520 Location
11/7/2016,10:00,36,5,31,11,1,2,4,4,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
11/7/2016,11:00,30,3,27,8,4,1,2,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
11/7/2016,12:00,32,15,17,36,25,4,4,3,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
11/7/2016,13:00,36,6,30,125,113,11,1,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
11/7/2016,14:00,38,7,31,47,42,1,0,4,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
11/7/2016,15:00,41,4,37,95,84,8,2,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
11/7/2016,16:00,96,10,86,225,184,28,10,3,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
11/7/2016,17:00,129,13,116,164,122,11,23,8,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
11/7/2016,18:00,109,26,83,27,2,1,15,9,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
11/7/2016,19:00,64,12,52,20,1,0,8,11,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
11/7/2016,20:00,42,18,24,4,0,0,1,3,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
11/7/2016,21:00,7,1,6,4,0,0,1,3,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
11/7/2016,22:00,2,1,1,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
11/7/2016,23:00,0,0,0,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
12/7/2016,0:00,2,2,0,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
12/7/2016,1:00,2,1,1,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
12/7/2016,2:00,0,0,0,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
12/7/2016,3:00,0,0,0,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
12/7/2016,4:00,9,2,7,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
12/7/2016,5:00,16,5,11,4,0,0,1,3,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
12/7/2016,6:00,32,4,28,14,0,0,5,9,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
12/7/2016,7:00,76,14,62,17,2,0,6,9,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
12/7/2016,8:00,78,8,70,30,3,1,18,8,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
12/7/2016,9:00,34,6,28,13,0,0,8,5,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
12/7/2016,10:00,19,5,14,8,2,0,3,3,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
12/7/2016,11:00,29,10,19,38,16,19,0,3,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
12/7/2016,12:00,26,3,23,16,8,4,2,2,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
12/7/2016,13:00,96,67,29,32,25,4,2,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
12/7/2016,14:00,46,10,36,123,109,8,5,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
12/7/2016,15:00,43,7,36,262,233,20,4,5,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
12/7/2016,16:00,89,15,74,39,21,2,10,6,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
12/7/2016,17:00,171,35,136,38,4,1,13,20,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
12/7/2016,18:00,138,31,107,38,5,3,10,20,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
12/7/2016,19:00,61,15,46,21,3,1,14,3,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
12/7/2016,20:00,25,7,18,6,0,0,1,5,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
12/7/2016,21:00,6,2,4,3,0,0,0,3,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
12/7/2016,22:00,5,3,2,1,0,0,1,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
12/7/2016,23:00,3,0,3,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
13/07/2016,0:00,0,0,0,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
13/07/2016,1:00,13,13,0,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
13/07/2016,2:00,1,1,0,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
13/07/2016,3:00,1,0,1,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
13/07/2016,4:00,5,1,4,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
13/07/2016,5:00,21,7,14,1,0,0,0,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
13/07/2016,6:00,138,103,35,7,0,0,3,4,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
13/07/2016,7:00,89,24,65,27,1,1,9,16,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
13/07/2016,8:00,101,28,73,24,2,0,14,8,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
13/07/2016,9:00,61,19,42,14,0,0,9,5,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
13/07/2016,10:00,53,15,38,7,0,0,2,5,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
13/07/2016,11:00,55,8,47,3,1,1,1,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
13/07/2016,12:00,35,10,25,6,1,1,1,3,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
13/07/2016,13:00,51,7,44,10,5,2,2,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
13/07/2016,14:00,32,5,27,7,2,0,2,3,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
13/07/2016,15:00,45,9,36,78,69,0,7,2,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
13/07/2016,16:00,91,14,77,269,246,1,20,2,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
13/07/2016,17:00,165,17,148,204,163,0,27,14,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
13/07/2016,18:00,134,20,114,38,7,1,21,9,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
13/07/2016,19:00,99,25,74,17,0,0,11,6,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
13/07/2016,20:00,48,10,38,14,0,0,4,10,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
13/07/2016,21:00,10,3,7,4,0,1,3,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
13/07/2016,22:00,12,3,9,1,0,0,0,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
2/7/2017,4:00,0,0,0,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
13/07/2016,23:00,5,3,2,1,0,0,0,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
14/07/2016,0:00,1,0,1,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
14/07/2016,1:00,0,0,0,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
14/07/2016,2:00,0,0,0,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
14/07/2016,3:00,0,0,0,1,0,0,0,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
14/07/2016,4:00,9,1,8,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
14/07/2016,5:00,20,6,14,2,0,1,0,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
14/07/2016,6:00,52,17,35,6,1,0,3,2,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
14/07/2016,7:00,102,29,73,18,1,3,7,7,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
14/07/2016,8:00,65,7,58,36,2,2,22,10,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
14/07/2016,9:00,42,3,39,18,1,0,14,3,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
14/07/2016,10:00,41,9,32,10,1,0,5,4,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
14/07/2016,11:00,48,17,31,6,1,0,1,4,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
14/07/2016,12:00,42,9,33,16,12,1,1,2,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
14/07/2016,13:00,45,7,38,28,23,3,1,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
14/07/2016,14:00,45,13,32,78,69,1,5,3,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
14/07/2016,15:00,41,2,39,68,63,1,2,2,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
14/07/2016,16:00,79,10,69,359,345,0,9,5,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
14/07/2016,17:00,167,10,157,121,81,1,27,12,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
14/07/2016,18:00,123,26,97,28,0,1,16,11,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
14/07/2016,19:00,56,6,50,16,0,1,3,12,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
14/07/2016,20:00,46,12,34,6,0,0,2,4,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
14/07/2016,21:00,19,7,12,1,0,0,0,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
14/07/2016,22:00,0,0,0,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
14/07/2016,23:00,0,0,0,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
15/07/2016,0:00,0,0,0,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
15/07/2016,1:00,1,0,1,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
15/07/2016,2:00,0,0,0,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
15/07/2016,3:00,1,1,0,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
15/07/2016,4:00,5,1,4,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
15/07/2016,5:00,23,8,15,2,0,0,1,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
15/07/2016,6:00,47,13,34,9,0,1,2,6,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
15/07/2016,7:00,68,18,50,7,0,0,1,6,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
15/07/2016,8:00,60,13,47,21,3,2,8,8,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
15/07/2016,9:00,58,13,45,19,3,1,11,4,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
15/07/2016,10:00,28,10,18,7,1,1,5,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
15/07/2016,11:00,32,6,26,6,3,0,1,2,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
15/07/2016,12:00,36,7,29,18,14,2,2,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
15/07/2016,13:00,34,5,29,7,1,0,2,4,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
15/07/2016,14:00,49,5,44,18,11,0,4,3,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
15/07/2016,15:00,56,11,45,10,1,1,5,3,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
15/07/2016,16:00,83,12,71,37,16,1,12,8,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
15/07/2016,17:00,121,20,101,98,70,0,17,11,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
15/07/2016,18:00,65,13,52,23,8,2,9,4,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
15/07/2016,19:00,57,12,45,3,0,0,2,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
15/07/2016,20:00,23,12,11,4,0,0,2,2,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
15/07/2016,21:00,15,4,11,2,0,0,0,2,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
15/07/2016,22:00,6,1,5,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
15/07/2016,23:00,4,1,3,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
16/07/2016,0:00,0,0,0,1,0,0,0,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
16/07/2016,1:00,0,0,0,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
16/07/2016,2:00,1,0,1,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
16/07/2016,3:00,2,0,2,1,0,0,0,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
16/07/2016,4:00,12,1,11,3,0,0,0,3,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
16/07/2016,5:00,10,0,10,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
16/07/2016,6:00,26,8,18,3,0,0,2,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
16/07/2016,7:00,36,9,27,7,4,2,1,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
16/07/2016,8:00,99,12,87,6,0,0,2,4,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
16/07/2016,9:00,118,31,87,8,1,0,3,4,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
16/07/2016,10:00,146,33,113,15,0,0,8,7,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
16/07/2016,11:00,159,34,125,15,0,0,9,6,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
16/07/2016,12:00,145,25,120,19,1,4,2,12,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
16/07/2016,13:00,130,35,95,27,6,3,10,8,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
16/07/2016,14:00,103,17,86,19,5,3,6,5,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
16/07/2016,15:00,100,19,81,12,0,1,6,5,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
16/07/2016,16:00,65,14,51,50,37,1,6,6,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
16/07/2016,17:00,34,8,26,56,43,5,5,3,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
16/07/2016,18:00,26,5,21,12,0,0,6,6,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
16/07/2016,19:00,22,11,11,5,1,1,2,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
16/07/2016,20:00,11,5,6,5,1,1,0,3,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
16/07/2016,21:00,9,4,5,1,0,0,0,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
16/07/2016,22:00,0,0,0,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
16/07/2016,23:00,4,1,3,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
17/07/2016,0:00,3,0,3,3,2,0,0,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
17/07/2016,1:00,0,0,0,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
17/07/2016,2:00,2,0,2,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
17/07/2016,3:00,0,0,0,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
17/07/2016,4:00,1,0,1,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
17/07/2016,5:00,0,0,0,1,0,0,1,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
17/07/2016,6:00,11,3,8,3,0,0,1,2,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
17/07/2016,7:00,43,10,33,10,2,0,4,4,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
17/07/2016,8:00,72,12,60,11,1,2,3,5,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
17/07/2016,9:00,109,27,82,9,2,0,6,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
17/07/2016,10:00,159,19,140,9,0,1,4,4,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
17/07/2016,11:00,146,35,111,14,0,0,8,6,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
17/07/2016,12:00,152,20,132,20,6,1,6,7,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
17/07/2016,13:00,121,18,103,16,2,1,10,3,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
17/07/2016,14:00,109,23,86,19,5,0,8,6,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
17/07/2016,15:00,121,19,102,19,1,0,10,8,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
17/07/2016,16:00,89,8,81,124,105,7,10,2,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
17/07/2016,17:00,74,16,58,320,284,31,3,2,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
17/07/2016,18:00,33,4,29,3,0,0,3,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
17/07/2016,19:00,21,5,16,3,1,0,2,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
17/07/2016,20:00,26,12,14,2,0,1,0,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
17/07/2016,21:00,7,2,5,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
17/07/2016,22:00,4,3,1,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
17/07/2016,23:00,0,0,0,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
18/07/2016,0:00,4,3,1,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
18/07/2016,1:00,0,0,0,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
18/07/2016,2:00,0,0,0,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
18/07/2016,3:00,0,0,0,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
18/07/2016,4:00,7,2,5,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
18/07/2016,5:00,18,6,12,2,0,0,1,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
18/07/2016,6:00,30,7,23,3,0,0,2,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
18/07/2016,7:00,79,16,63,17,0,0,8,9,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
18/07/2016,8:00,74,22,52,15,2,2,6,5,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
18/07/2016,9:00,39,11,28,16,4,0,8,4,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
18/07/2016,10:00,40,10,30,64,52,5,2,5,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
18/07/2016,11:00,28,12,16,13,2,1,4,6,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
18/07/2016,12:00,12,2,10,7,3,1,1,2,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
18/07/2016,13:00,9,4,5,2,0,0,1,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
18/07/2016,14:00,18,6,12,4,1,0,1,2,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
18/07/2016,15:00,28,5,23,3,1,0,0,2,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
18/07/2016,16:00,60,7,53,16,1,0,9,6,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
18/07/2016,17:00,106,15,91,11,1,1,5,4,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
18/07/2016,18:00,66,19,47,26,1,0,8,17,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
18/07/2016,19:00,34,10,24,12,1,1,6,4,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
18/07/2016,20:00,17,6,11,2,0,0,1,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
18/07/2016,21:00,5,2,3,2,0,0,1,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
18/07/2016,22:00,6,2,4,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
18/07/2016,23:00,0,0,0,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
19/07/2016,0:00,0,0,0,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
19/07/2016,1:00,0,0,0,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
19/07/2016,2:00,0,0,0,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
19/07/2016,3:00,1,1,0,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
19/07/2016,4:00,7,1,6,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
19/07/2016,5:00,18,5,13,2,0,0,1,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
19/07/2016,6:00,32,7,25,5,0,0,2,3,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
19/07/2016,7:00,80,15,65,17,0,0,8,9,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
19/07/2016,8:00,77,7,70,27,1,2,13,11,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
19/07/2016,9:00,48,5,43,41,23,0,14,4,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
19/07/2016,10:00,36,8,28,104,80,20,1,3,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
19/07/2016,11:00,36,10,26,87,60,22,1,4,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
19/07/2016,12:00,36,5,31,10,3,1,2,4,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
19/07/2016,13:00,25,4,21,11,2,1,2,6,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
19/07/2016,14:00,31,4,27,19,15,0,2,2,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
19/07/2016,15:00,50,9,41,322,290,28,3,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
19/07/2016,16:00,101,21,80,131,112,2,10,7,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
19/07/2016,17:00,150,20,130,133,96,4,23,10,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
19/07/2016,18:00,121,23,98,30,6,1,14,9,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
19/07/2016,19:00,71,12,59,13,2,1,6,4,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
19/07/2016,20:00,37,8,29,5,0,1,1,3,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
19/07/2016,21:00,18,7,11,2,0,0,2,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
19/07/2016,22:00,4,1,3,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
19/07/2016,23:00,2,0,2,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
20/07/2016,0:00,3,1,2,2,1,1,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
20/07/2016,1:00,0,0,0,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
20/07/2016,2:00,0,0,0,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
20/07/2016,3:00,0,0,0,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
20/07/2016,4:00,5,0,5,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
20/07/2016,5:00,32,11,21,2,0,0,1,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
20/07/2016,6:00,45,10,35,12,0,2,4,6,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
20/07/2016,7:00,105,28,77,23,0,0,11,12,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
20/07/2016,8:00,88,15,73,63,34,5,15,9,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
20/07/2016,9:00,59,8,51,283,215,40,13,15,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
20/07/2016,10:00,26,3,23,107,82,20,4,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
20/07/2016,11:00,47,7,40,128,97,25,2,4,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
20/07/2016,12:00,48,7,41,87,73,9,2,3,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
20/07/2016,13:00,39,5,34,36,29,5,1,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
20/07/2016,14:00,42,4,38,11,3,1,6,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
20/07/2016,15:00,47,7,40,38,24,3,6,5,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
20/07/2016,16:00,91,14,77,139,106,5,16,12,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
20/07/2016,17:00,167,20,147,70,40,2,18,10,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
20/07/2016,18:00,114,18,96,32,2,2,19,9,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
20/07/2016,19:00,67,13,54,18,3,1,10,4,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
20/07/2016,20:00,37,10,27,7,0,0,3,4,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
20/07/2016,21:00,13,4,9,4,0,0,2,2,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
20/07/2016,22:00,2,1,1,2,0,0,0,2,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
20/07/2016,23:00,1,0,1,1,0,0,0,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
21/07/2016,0:00,0,0,0,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
21/07/2016,1:00,0,0,0,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
21/07/2016,2:00,0,0,0,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
21/07/2016,3:00,0,0,0,1,0,0,0,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
